lifted,"[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]"
scrapbook,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
holly,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ingrained,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
pole,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
enables,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
crumbling,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
motivate,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
likeguy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
aint,"[0.2, 0.4, 0.0, 0.4, 0.0, 0.0]"
sink,"[0.16666666666666669, 0.0, 0.16666666666666669, 0.5000000000000001, 0.16666666666666669, 0.0]"
sin,"[0.33333333333333337, 0.0, 0.16666666666666669, 0.0, 0.33333333333333337, 0.16666666666666669]"
channel,"[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
sport,"[0.42857142857142855, 0.14285714285714285, 0.0, 0.42857142857142855, 0.0, 0.0]"
genealogical,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
strains,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
rupees,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
cost,"[0.4, 0.0, 0.0, 0.4, 0.0, 0.2]"
resort,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]"
europe,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
england,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0]"
noticing,"[0.4, 0.2, 0.2, 0.0, 0.0, 0.2]"
incoming,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
stoop,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
refresh,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
huhuhu,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
battling,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
blues,"[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0]"
whizzes,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
adoring,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]"
assumed,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
legacy,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
overeating,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
fullness,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
hangover,"[0.25, 0.25, 0.25, 0.25, 0.0, 0.0]"
sugary,"[0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0]"
finality,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
repercussions,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0]"
orleans,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
massively,"[0.0, 0.25, 0.0, 0.5, 0.25, 0.0]"
consumes,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
amounts,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
processing,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
pc,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
gt,"[0.5714285714285714, 0.0, 0.0, 0.0, 0.42857142857142855, 0.0]"
realistic,"[0.0, 0.25, 0.0, 0.75, 0.0, 0.0]"
whiney,"[0.9, 0.0, 0.0, 0.0, 0.0, 0.1]"
ear,"[0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0]"
strands,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]"
tickle,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
irregardless,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
remix,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
padlock,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
empowered,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
suicide,"[0.7, 0.0, 0.0, 0.3, 0.0, 0.0]"
severe,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
disregarded,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
absolutly,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
flourishing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
admits,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
outbursts,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
centuries,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
hone,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
wielded,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
razor,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
hindsight,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
withstand,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
neutral,"[0.33333333333333337, 0.33333333333333337, 0.0, 0.16666666666666669, 0.16666666666666669, 0.0]"
choir,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0]"
bogged,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
fasts,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
burner,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
cigarette,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ethnicity,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
racist,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
asians,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
smoking,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
haul,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
lava,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
planet,"[0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.0]"
export,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
port,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
moxie,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
cath,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
script,"[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]"
relief,"[0.16666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333, 0.08333333333333333, 0.25]"
melting,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
applebees,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ceo,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
behaves,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
chain,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
starved,"[0.5, 0.0, 0.25, 0.0, 0.0, 0.25]"
consumers,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]"
cleaned,"[0.16666666666666666, 0.3333333333333333, 0.0, 0.5, 0.0, 0.0]"
blender,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
uninspiring,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
sodden,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
shattered,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sardonic,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
squat,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
muscles,"[0.4117647058823529, 0.058823529411764705, 0.058823529411764705, 0.23529411764705882, 0.17647058823529413, 0.058823529411764705]"
locked,"[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]"
ivy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
zimmerman,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prick,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
paused,"[0.5, 0.0, 0.0, 0.25, 0.0, 0.25]"
dramatically,"[0.25, 0.0, 0.25, 0.25, 0.0, 0.25]"
alton,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
towers,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
beak,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
nearest,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
rounds,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
floors,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
secondary,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]"
excuses,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
staff,"[0.33333333333333337, 0.33333333333333337, 0.16666666666666669, 0.16666666666666669, 0.0, 0.0]"
rooster,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
underwhelmed,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
swelling,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
playful,"[0.0, 0.0, 0.0, 0.9666666666666667, 0.03333333333333333, 0.0]"
ritalin,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
flias,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
exposed,"[0.4, 0.0, 0.0, 0.0, 0.6, 0.0]"
recover,"[0.6, 0.0, 0.0, 0.2, 0.2, 0.0]"
amvassago,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
beefy,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
amkris,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
toshibalol,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
amits,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
epic,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
beef,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
cake,"[0.2, 0.1, 0.1, 0.6, 0.0, 0.0]"
nooo,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
doubly,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
momma,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
novice,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
warehouse,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
distributors,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
floral,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]"
stationary,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
accessories,"[0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0]"
bags,"[0.2222222222222222, 0.2222222222222222, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0]"
billy,"[0.42857142857142855, 0.0, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0]"
waxing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ambulatory,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
fell,"[0.5555555555555556, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0]"
marginalized,"[0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]"
wacky,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
percentage,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
anne,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
coulter,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
ed,"[0.25, 0.25, 0.0, 0.25, 0.25, 0.0]"
schultz,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
viewers,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
outrage,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
tirades,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
tryed,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
theme,"[0.33333333333333337, 0.0, 0.16666666666666669, 0.33333333333333337, 0.16666666666666669, 0.0]"
longed,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
pcm,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
whipped,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
station,"[0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0]"
fled,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
underbelly,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
central,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]"
subway,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
map,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
frazzle,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
meltdown,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
thrown,"[0.42857142857142866, 0.14285714285714288, 0.0, 0.14285714285714288, 0.14285714285714288, 0.14285714285714288]"
hundred,"[0.16666666666666669, 0.33333333333333337, 0.16666666666666669, 0.16666666666666669, 0.16666666666666669, 0.0]"
euros,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
hooker,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
concise,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
guitar,"[0.33333333333333337, 0.16666666666666669, 0.16666666666666669, 0.0, 0.16666666666666669, 0.16666666666666669]"
accurately,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
singular,"[0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]"
starring,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]"
nesty,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
teeny,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
weeny,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
clothing,"[0.2222222222222222, 0.0, 0.1111111111111111, 0.6666666666666666, 0.0, 0.0]"
volunteered,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
downtempo,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
melancholic,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
dm,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
jeff,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
xs,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
hurtful,"[0.0, 0.75, 0.0, 0.25, 0.0, 0.0]"
realization,"[0.375, 0.125, 0.0, 0.375, 0.125, 0.0]"
coherent,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
granted,"[0.4444444444444444, 0.0, 0.0, 0.5555555555555556, 0.0, 0.0]"
cornbread,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
honey,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]"
dripping,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
innate,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
birds,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
lavender,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
orange,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
substitute,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
solutions,"[0.0, 0.25, 0.0, 0.5, 0.25, 0.0]"
moaning,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]"
cluttered,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
strasbourg,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
wore,"[0.16666666666666666, 0.5, 0.0, 0.3333333333333333, 0.0, 0.0]"
sketch,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
seat,"[0.25, 0.25, 0.0, 0.125, 0.375, 0.0]"
suppress,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
tiring,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
spark,"[0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
curiosity,"[0.0, 0.16666666666666666, 0.0, 0.8333333333333334, 0.0, 0.0]"
prestige,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
atm,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
viewed,"[0.0, 0.75, 0.0, 0.25, 0.0, 0.0]"
deciding,"[0.6, 0.4, 0.0, 0.0, 0.0, 0.0]"
cream,"[0.21428571428571427, 0.07142857142857142, 0.2857142857142857, 0.21428571428571427, 0.21428571428571427, 0.0]"
journeys,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
yearn,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
deceased,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
ridding,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rekindle,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
phase,"[0.14285714285714285, 0.0, 0.14285714285714285, 0.7142857142857143, 0.0, 0.0]"
circumstances,"[0.25, 0.0, 0.125, 0.5, 0.125, 0.0]"
hats,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
tickets,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
doc,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
marten,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
soles,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
barbies,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
mirrors,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
arugh,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
adomen,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rice,"[0.16666666666666666, 0.16666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0]"
anticipated,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
spontaneously,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
erratic,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
swoons,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
obese,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
contest,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sustainability,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
ini,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
smacked,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
puppy,"[0.4, 0.2, 0.2, 0.2, 0.0, 0.0]"
seas,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
skies,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
quarters,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
bodega,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
oddly,"[0.125, 0.125, 0.125, 0.5, 0.125, 0.0]"
coin,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
changer,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
hatred,"[0.0, 0.16666666666666669, 0.16666666666666669, 0.5000000000000001, 0.16666666666666669, 0.0]"
juice,"[0.33333333333333337, 0.33333333333333337, 0.16666666666666669, 0.16666666666666669, 0.0, 0.0]"
veggie,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
cozy,"[0.25, 0.0, 0.25, 0.5, 0.0, 0.0]"
cocoa,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
flannel,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
nighties,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
evidenced,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
muse,"[0.4, 0.2, 0.2, 0.2, 0.0, 0.0]"
quoted,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
protests,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
protest,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0]"
protesting,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
direspected,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
alittle,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
originally,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
united,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
counted,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
quo,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]"
traumatised,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
stranded,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
fraser,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
submerged,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
wd,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
hire,"[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
vehicle,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
iolani,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
leveled,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
accumulation,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
elusive,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
followers,"[0.16666666666666666, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0]"
newest,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
sponsor,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
rippling,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
floated,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
bonus,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
pools,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
australia,"[0.0, 0.25, 0.25, 0.25, 0.25, 0.0]"
aloft,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
reflection,"[0.0, 0.0, 0.2, 0.8, 0.0, 0.0]"
sunny,"[0.0, 0.0, 0.0, 0.8, 0.2, 0.0]"
climate,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
mates,"[0.25, 0.0, 0.0, 0.75, 0.0, 0.0]"
bonded,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
touchy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
feely,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
regarding,"[0.25, 0.25, 0.0, 0.25, 0.25, 0.0]"
mormons,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
depressants,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
startling,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
producer,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
onscreen,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
boxing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
jt,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
developing,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
fever,"[0.625, 0.0, 0.25, 0.125, 0.0, 0.0]"
roy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
philosophy,"[0.2, 0.4, 0.0, 0.2, 0.0, 0.2]"
salutary,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ged,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
infuriated,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
adequately,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
kassim,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
selamat,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
swallows,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
uniform,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
glove,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
brains,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
atleast,"[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
leaf,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
clover,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
clay,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
mastery,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
freezing,"[0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]"
stream,"[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
enjoying,"[0.16666666666666669, 0.12500000000000003, 0.16666666666666669, 0.4583333333333334, 0.04166666666666667, 0.04166666666666667]"
uncommon,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
sees,"[0.75, 0.0, 0.0, 0.0, 0.25, 0.0]"
atheist,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
sharknado,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
trade,"[0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]"
joking,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
westerner,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ached,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
liver,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
promised,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0]"
cupcake,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]"
bt,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
thn,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
apply,"[0.0, 0.25, 0.125, 0.625, 0.0, 0.0]"
discussing,"[0.0, 0.25, 0.125, 0.125, 0.25, 0.25]"
inform,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
glamour,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
pets,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
danced,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
cx,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
adams,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
assistance,"[0.25, 0.0, 0.0, 0.25, 0.25, 0.25]"
cook,"[0.3, 0.1, 0.1, 0.4, 0.1, 0.0]"
thorough,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
preschool,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
spotless,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
